EpidateDT,CaseCNT,RollingNBR,CumulativeCNT,UpdateDT,ReportDT
2022-05-30,5,3.714285714,51,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-05-31,6,4,57,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-01,11,5,68,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-02,12,6.428571429,80,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-03,6,6.571428571,86,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-04,4,7.142857143,90,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-05,5,7,95,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-06,22,9.428571429,117,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-07,19,11.28571429,136,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-08,12,11.42857143,148,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-09,6,10.57142857,154,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-10,22,12.85714286,176,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-11,11,13.85714286,187,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-12,26,16.85714286,213,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-13,23,17,236,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-14,26,18,262,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-15,35,21.28571429,297,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-16,25,24,322,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-17,31,25.28571429,353,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-18,24,27.14285714,377,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-19,36,28.57142857,413,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-20,38,30.71428571,451,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-21,42,33,493,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-22,62,36.85714286,555,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-23,56,41.28571429,611,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-24,48,43.71428571,659,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-25,52,47.71428571,711,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-26,63,51.57142857,774,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-27,93,59.42857143,867,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-28,87,65.85714286,954,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-29,76,67.85714286,1030,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-06-30,111,75.71428571,1141,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-01,134,88,1275,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-02,120,97.71428571,1395,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-03,125,106.5714286,1520,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-04,153,115.1428571,1673,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-05,183,128.8571429,1856,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-06,167,141.8571429,2023,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-07,182,152,2205,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-08,240,167.1428571,2445,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-09,186,176.5714286,2631,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-10,211,188.8571429,2842,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-11,345,216.2857143,3187,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-12,223,222,3410,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-13,266,236.1428571,3676,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-14,294,252.1428571,3970,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-15,343,266.8571429,4313,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-16,251,276.1428571,4564,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-17,240,280.2857143,4804,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-18,383,285.7142857,5187,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-19,322,299.8571429,5509,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-20,349,311.7142857,5858,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-21,332,317.1428571,6190,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-22,362,319.8571429,6552,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-23,291,325.5714286,6843,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-24,299,334,7142,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-25,530,355,7672,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-26,403,366.5714286,8075,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-27,457,382,8532,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-28,416,394,8948,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-29,448,406.2857143,9396,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-30,359,416,9755,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-07-31,345,422.5714286,10100,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-01,638,438,10738,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-02,475,448.2857143,11213,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-03,457,448.2857143,11670,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-04,444,452.2857143,12114,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-05,486,457.7142857,12600,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-06,366,458.7142857,12966,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-07,314,454.2857143,13280,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-08,518,437.1428571,13798,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-09,429,430.5714286,14227,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-10,474,433,14701,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-11,410,428.1428571,15111,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-12,419,418.5714286,15530,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-13,350,416.2857143,15880,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-14,301,414.4285714,16181,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-15,490,410.4285714,16671,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-16,346,398.5714286,17017,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-17,348,380.5714286,17365,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-18,381,376.4285714,17746,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-19,408,374.8571429,18154,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-20,326,371.4285714,18480,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-21,263,366,18743,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-22,382,350.5714286,19125,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-23,376,354.8571429,19501,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-24,313,349.8571429,19814,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-25,312,340,20126,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-26,331,329,20457,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-27,223,314.2857143,20680,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-28,223,308.5714286,20903,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-29,322,300,21225,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-30,276,285.7142857,21501,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-08-31,238,275,21739,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-01,337,278.5714286,22076,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-02,292,273,22368,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-03,188,268,22556,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-04,149,257.4285714,22705,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-05,226,243.7142857,22931,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-06,288,245.4285714,23219,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-07,237,245.2857143,23456,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-08,224,229.1428571,23680,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-09,220,218.8571429,23900,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-10,160,214.8571429,24060,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-11,100,207.8571429,24160,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-12,246,210.7142857,24406,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-13,199,198,24605,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-14,172,188.7142857,24777,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-15,192,184.1428571,24969,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-16,180,178.4285714,25149,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-17,134,174.7142857,25283,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-18,118,177.2857143,25401,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-19,147,163.1428571,25548,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-20,183,160.8571429,25731,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-21,153,158.1428571,25884,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-22,151,152.2857143,26035,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-23,137,146.1428571,26172,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-24,81,138.5714286,26253,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-25,81,133.2857143,26334,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-26,148,133.4285714,26482,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-27,116,123.8571429,26598,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-28,90,114.8571429,26688,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-29,124,111,26812,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-09-30,119,108.4285714,26931,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-01,81,108.4285714,27012,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-02,61,105.5714286,27073,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-03,104,99.28571429,27177,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-04,85,94.85714286,27262,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-05,91,95,27353,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-06,111,93.14285714,27464,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-07,85,88.28571429,27549,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-08,51,84,27600,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-09,63,84.28571429,27663,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-10,87,81.85714286,27750,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-11,80,81.14285714,27830,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-12,68,77.85714286,27898,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-13,83,73.85714286,27981,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-14,63,70.71428571,28044,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-15,47,70.14285714,28091,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-16,41,67,28132,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-17,67,64.14285714,28199,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-18,54,60.42857143,28253,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-19,53,58.28571429,28306,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-20,68,56.14285714,28374,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-21,50,54.28571429,28424,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-22,28,51.57142857,28452,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-23,25,49.28571429,28477,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-24,50,46.85714286,28527,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-25,36,44.28571429,28563,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-26,54,44.42857143,28617,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-27,52,42.14285714,28669,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-28,47,41.71428571,28716,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-29,23,41,28739,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-30,20,40.28571429,28759,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-10-31,45,39.57142857,28804,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-01,39,40,28843,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-02,38,37.71428571,28881,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-03,36,35.42857143,28917,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-04,30,33,28947,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-05,28,33.71428571,28975,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-06,20,33.71428571,28995,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-07,29,31.42857143,29024,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-08,27,29.71428571,29051,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-09,33,29,29084,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-10,18,26.42857143,29102,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-11,23,25.42857143,29125,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-12,11,23,29136,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-13,9,21.42857143,29145,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-14,32,21.85714286,29177,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-15,16,20.28571429,29193,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-16,23,18.85714286,29216,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-17,16,18.57142857,29232,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-18,21,18.28571429,29253,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-19,7,17.71428571,29260,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-20,4,17,29264,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-21,10,13.85714286,29274,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-22,11,13.14285714,29285,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-23,13,11.71428571,29298,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-24,5,10.14285714,29303,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-25,2,7.428571429,29305,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-26,5,7.142857143,29310,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-27,1,6.714285714,29311,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-28,13,7.142857143,29324,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-29,5,6.285714286,29329,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
2022-11-30,16,6.714285714,29345,Data as Reported to CDC as of 30 Nov 2022 2:00 PM EDT,2022-12-02
