EpidateDT,CaseCNT,RollingNBR,CumulativeCNT,UpdateDT,ReportDT
2022-06-13,14,13,179,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-14,23,13.85714286,202,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-15,28,17,230,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-16,20,19.28571429,250,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-17,22,19.57142857,272,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-18,22,20.85714286,294,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-19,24,21.85714286,318,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-20,24,23.28571429,342,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-21,26,23.71428571,368,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-22,40,25.42857143,408,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-23,42,28.57142857,450,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-24,43,31.57142857,493,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-25,43,34.57142857,536,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-26,47,37.85714286,583,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-27,94,47.85714286,677,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-28,80,55.57142857,757,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-29,76,60.71428571,833,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-06-30,99,68.85714286,932,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-01,118,79.57142857,1050,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-02,102,88,1152,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-03,100,95.57142857,1252,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-04,106,97.28571429,1358,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-05,153,107.7142857,1511,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-06,157,119.2857143,1668,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-07,166,128.8571429,1834,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-08,198,140.2857143,2032,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-09,151,147.2857143,2183,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-10,139,152.8571429,2322,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-11,299,180.4285714,2621,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-12,212,188.8571429,2833,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-13,273,205.4285714,3106,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-14,263,219.2857143,3369,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-15,345,240.2857143,3714,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-16,206,248.1428571,3920,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-17,174,253.1428571,4094,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-18,373,263.7142857,4467,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-19,309,277.5714286,4776,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-20,315,283.5714286,5091,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-21,301,289,5392,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-22,372,292.8571429,5764,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-23,250,299.1428571,6014,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-24,230,307.1428571,6244,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-25,532,329.8571429,6776,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-26,355,336.4285714,7131,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-27,471,358.7142857,7602,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-28,428,376.8571429,8030,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-29,461,389.5714286,8491,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-30,312,398.4285714,8803,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-07-31,261,402.8571429,9064,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-01,569,408.1428571,9633,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-02,507,429.8571429,10140,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-03,488,432.2857143,10628,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-04,450,435.4285714,11078,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-05,494,440.1428571,11572,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-06,346,445,11918,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-07,269,446.1428571,12187,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-08,552,443.7142857,12739,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-09,462,437.2857143,13201,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-10,517,441.4285714,13718,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-11,429,438.4285714,14147,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-12,432,429.5714286,14579,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-13,304,423.5714286,14883,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-14,262,422.5714286,15145,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-15,556,423.1428571,15701,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-16,379,411.2857143,16080,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-17,370,390.2857143,16450,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-18,440,391.8571429,16890,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-19,434,392.1428571,17324,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-20,282,389,17606,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-21,200,380.1428571,17806,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-22,429,362,18235,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-23,414,367,18649,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-24,322,360.1428571,18971,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-25,358,348.4285714,19329,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-26,364,338.4285714,19693,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-27,175,323.1428571,19868,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-28,173,319.2857143,20041,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-29,405,315.8571429,20446,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-30,328,303.5714286,20774,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-08-31,277,297.1428571,21051,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-01,348,295.7142857,21399,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-02,334,291.4285714,21733,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-03,151,288,21884,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-04,122,280.7142857,22006,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-05,170,247.1428571,22176,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-06,421,260.4285714,22597,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-07,237,254.7142857,22834,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-08,254,241.2857143,23088,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-09,253,229.7142857,23341,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-10,117,224.8571429,23458,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-11,93,220.7142857,23551,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-12,198,224.7142857,23749,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-13,236,198.2857143,23985,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-14,173,189.1428571,24158,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-15,185,179.2857143,24343,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-16,198,171.4285714,24541,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-17,110,170.4285714,24651,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-18,91,170.1428571,24742,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-19,292,183.5714286,25034,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-20,183,176,25217,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-21,152,173,25369,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-22,160,169.4285714,25529,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-23,168,165.1428571,25697,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-24,74,160,25771,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-25,59,155.4285714,25830,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-26,171,138.1428571,26001,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-27,142,132.2857143,26143,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-28,117,127.2857143,26260,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-29,127,122.5714286,26387,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-09-30,113,114.7142857,26500,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-01,64,113.2857143,26564,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-02,39,110.4285714,26603,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-03,129,104.4285714,26732,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-04,110,99.85714286,26842,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-05,83,95,26925,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-06,104,91.71428571,27029,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-07,106,90.71428571,27135,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-08,33,86.28571429,27168,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-09,25,84.28571429,27193,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-10,47,72.57142857,27240,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-11,129,75.28571429,27369,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-12,88,76,27457,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-13,82,72.85714286,27539,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-14,80,69.14285714,27619,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-15,21,67.42857143,27640,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-16,14,65.85714286,27654,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-17,92,72.28571429,27746,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-18,47,60.57142857,27793,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-19,71,58.14285714,27864,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-20,72,56.71428571,27936,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-21,28,49.28571429,27964,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-22,12,48,27976,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-23,7,47,27983,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-24,62,42.71428571,28045,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-25,22,39.14285714,28067,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
2022-10-26,6,29.85714286,28073,Data as Reported to CDC as of 26 Oct 2022 2:00 PM EDT,2022-10-30
